dt,lat,lng,altitude,angle,speed,params
2022-06-25 05:13:12,5.508063,10.394268,1326,242,0,"gpslev=19, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 05:16:12,5.508063,10.394268,1326,242,0,"gpslev=18, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 05:22:13,5.508063,10.394268,1326,242,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 05:25:13,5.508063,10.394268,1326,242,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13339, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 05:28:13,5.508063,10.394268,1326,242,0,"gpslev=18, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 05:31:14,5.508063,10.394268,1326,242,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 05:34:14,5.508063,10.394268,1326,242,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 05:37:15,5.508063,10.394268,1326,242,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 05:40:15,5.508063,10.394268,1326,242,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 05:43:15,5.508063,10.394268,1326,242,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 05:46:15,5.508063,10.394268,1326,242,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 05:49:15,5.508063,10.394268,1326,242,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 05:52:16,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 05:55:16,5.50811,10.394345,1327,238,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 05:58:17,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 06:01:17,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13338, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 06:04:18,5.50811,10.394345,1327,238,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 06:07:18,5.50811,10.394345,1327,238,0,"gpslev=18, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:10:19,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 06:13:18,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 06:16:18,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:19:19,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:22:19,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13339, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:25:20,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:28:20,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13337, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 06:31:21,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13340, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:34:20,5.50811,10.394345,1327,238,0,"gpslev=18, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13338, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:37:21,5.50811,10.394345,1327,238,0,"gpslev=19, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13338, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 06:40:21,5.50811,10.394345,1327,238,0,"gpslev=19, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13332, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 06:43:21,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13333, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:46:22,5.50811,10.394345,1327,238,0,"gpslev=19, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13332, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:49:22,5.50811,10.394345,1327,238,0,"gpslev=18, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13334, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:52:23,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13328, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:55:23,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13318, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 06:58:23,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13307, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 07:01:23,5.50811,10.394345,1327,238,0,"gpslev=17, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13312, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 07:04:24,5.50811,10.394345,1327,238,0,"gpslev=18, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13311, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 07:07:24,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13309, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 07:10:24,5.50811,10.394345,1327,238,0,"gpslev=15, gsmlev=5, hdop=0.2, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13311, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 07:13:25,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13305, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 07:16:25,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13307, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 07:19:26,5.50811,10.394345,1327,238,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:22:25,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13303, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 07:25:26,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13301, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:28:26,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13301, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:31:27,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:34:27,5.50811,10.394345,1327,238,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:37:27,5.50811,10.394345,1327,238,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:40:28,5.50811,10.394345,1327,238,0,"gpslev=13, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:43:28,5.50811,10.394345,1327,238,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=0, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13299, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:46:28,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=1, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=12679, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 07:49:28,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=1, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14602, io67=4113, io68=0, io69=1, io9=174, pdop=0.8"
2022-06-25 07:52:29,5.50811,10.394345,1327,238,0,"gpslev=14, gsmlev=5, hdop=0.3, io1=1, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14587, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 07:55:29,5.50811,10.394345,1327,238,0,"gpslev=15, gsmlev=5, hdop=0.3, io1=1, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14567, io67=4113, io68=0, io69=1, io9=174, pdop=0.8"
2022-06-25 07:58:30,5.50811,10.394345,1327,238,0,"gpslev=16, gsmlev=4, hdop=0.3, io1=1, io16=19909989, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14530, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 08:01:30,5.507637,10.394515,1352,200,11,"gpslev=15, gsmlev=5, hdop=0.3, io1=1, io16=19910046, io175=-1, io179=0, io180=0, io2=0, io205=11702, io206=410, io236=0, io239=1, io24=11, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14622, io67=4113, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 08:04:31,5.505113,10.39757,1353,146,13,"gpslev=15, gsmlev=4, hdop=0.3, io1=1, io16=19910503, io175=-1, io179=0, io180=0, io2=0, io205=22061, io206=410, io236=0, io239=1, io24=13, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14585, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:07:30,5.496498,10.397708,1361,126,25,"gpslev=16, gsmlev=5, hdop=0.3, io1=1, io16=19911589, io175=-1, io179=0, io180=0, io2=0, io205=22061, io206=410, io236=0, io239=1, io24=25, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14569, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:10:30,5.489007,10.405435,1402,134,26,"gpslev=16, gsmlev=4, hdop=0.3, io1=1, io16=19912784, io175=-1, io179=0, io180=0, io2=0, io205=3425, io206=410, io236=0, io239=1, io24=26, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14526, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:13:31,5.482005,10.410013,1391,238,22,"gpslev=16, gsmlev=4, hdop=0.3, io1=1, io16=19913949, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=22, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=14532, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:16:31,5.4797,10.410905,1402,153,0,"gpslev=16, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13547, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 08:19:32,5.4797,10.410905,1402,153,0,"gpslev=16, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13498, io67=4113, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 08:22:32,5.4797,10.410905,1402,153,0,"gpslev=15, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13464, io67=4112, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 08:25:33,5.4797,10.410905,1402,153,0,"gpslev=17, gsmlev=3, hdop=0.2, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13464, io67=4112, io68=0, io69=1, io9=174, pdop=0.4"
2022-06-25 08:28:33,5.4797,10.410905,1402,153,0,"gpslev=16, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13429, io67=4113, io68=0, io69=1, io9=174, pdop=0.5"
2022-06-25 08:31:34,5.4797,10.410905,1402,153,0,"gpslev=14, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13423, io67=4112, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:34:33,5.4797,10.410905,1402,153,0,"gpslev=14, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13419, io67=4110, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:37:33,5.4797,10.410905,1402,153,0,"gpslev=13, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13423, io67=4112, io68=0, io69=1, io9=174, pdop=0.7"
2022-06-25 08:40:34,5.4797,10.410905,1402,153,0,"gpslev=13, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13423, io67=4112, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:43:34,5.4797,10.410905,1402,153,0,"gpslev=14, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13422, io67=4112, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:46:35,5.4797,10.410905,1402,153,0,"gpslev=14, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13389, io67=4111, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:49:35,5.4797,10.410905,1402,153,0,"gpslev=13, gsmlev=3, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=16842, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13379, io67=4112, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:52:36,5.4797,10.410905,1402,153,0,"gpslev=13, gsmlev=4, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=755, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13382, io67=4113, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 08:55:36,5.4797,10.410905,1402,153,0,"gpslev=14, gsmlev=4, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=755, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13382, io67=4110, io68=0, io69=1, io9=174, pdop=0.6"
2022-06-25 09:01:36,5.4797,10.410905,1402,153,0,"gpslev=15, gsmlev=4, hdop=0.3, io1=0, io16=19914259, io175=-1, io179=0, io180=0, io2=0, io205=755, io206=410, io236=0, io239=1, io24=0, io240=1, io241=62401, io247=0, io250=1, io252=0, io253=0, io3=0, io66=13379, io67=4110, io68=0, io69=1, io9=174, pdop=0.6"
